name,form,qty
DEXMETHYLPHENIDATE HCL,Tablet,75 tablets
DEXMETHYLPHENIDATE HCL ER,CPBP 50-50,30 units
DEXMETHYLPHENIDATE HCL ER,CPBP 50-50,60 units
DEXMETHYLPHENIDATE HCL ER,CPBP 50-50,90 units
DEXMETHYLPHENIDATE HCL ER,CPBP 50-50,14 units
DEXMETHYLPHENIDATE HCL ER,CPBP 50-50,15 units
DEXRAZOXANE,VIAL,1 ml
DEXTENZA,INSERT,1 unit
DEXTENZA,INSERT,10 units
DEXTROAMPHETAMINE SULFATE,Tablet,60 tablets
DEXTROAMPHETAMINE SULFATE,Tablet,90 tablets
DEXTROAMPHETAMINE SULFATE,Tablet,30 tablets
DEXTROAMPHETAMINE SULFATE,Tablet,120 tablets
DEXTROAMPHETAMINE SULFATE,Tablet,180 tablets
DEXTROAMPHETAMINE SULFATE,Solution,75 mls
DEXTROAMPHETAMINE SULFATE,Solution,300 mls
DEXTROAMPHETAMINE SULFATE,Solution,310 mls
DEXTROAMPHETAMINE SULFATE,Solution,450 mls
DEXTROAMPHETAMINE SULFATE,Solution,60 mls
DEXTROAMPHETAMINE SULFATE ER,Capsule ER,30 capsules
DEXTROAMPHETAMINE SULFATE ER,Capsule ER,60 capsules
DEXTROAMPHETAMINE SULFATE ER,Capsule ER,90 capsules
DEXTROAMPHETAMINE SULFATE ER,Capsule ER,120 capsules
DEXTROAMPHETAMINE SULFATE ER,Capsule ER,10 capsules
DEXTROAMPHETAMINE-AMPHET ER,Capsule ER 24H,30 capsules
DEXTROAMPHETAMINE-AMPHET ER,Capsule ER 24H,60 capsules
DEXTROAMPHETAMINE-AMPHET ER,Capsule ER 24H,90 capsules
DEXTROAMPHETAMINE-AMPHET ER,Capsule ER 24H,28 capsules
DEXTROAMPHETAMINE-AMPHET ER,Capsule ER 24H,56 capsules
DEXTROAMPHETAMINE-AMPHETAMINE,Tablet,60 tablets
DEXTROAMPHETAMINE-AMPHETAMINE,Tablet,90 tablets
DEXTROAMPHETAMINE-AMPHETAMINE,Tablet,30 tablets
DEXTROAMPHETAMINE-AMPHETAMINE,Tablet,75 tablets
DEXTROAMPHETAMINE-AMPHETAMINE,Tablet,45 tablets
DEXTROMETHORPH-GUAIF-PHENYLEPH,Liquid,240 mls
DEXTROMETHORPH-GUAIF-PHENYLEPH,Liquid,120 mls
DEXTROMETHORPH-GUAIF-PHENYLEPH,Liquid,150 mls
DEXTROMETHORPH-GUAIF-PHENYLEPH,Liquid,200 mls
DEXTROMETHORPH-GUAIF-PHENYLEPH,Liquid,180 mls
DEXTROMETHORPHAN HBR,Capsule,20 capsules
DEXTROMETHORPHAN HBR,Capsule,60 capsules
DEXTROMETHORPHAN HBR,Capsule,90 capsules
DEXTROMETHORPHAN HBR,Capsule,120 capsules
DEXTROMETHORPHAN HBR,Capsule,40 capsules
DEXTROMETHORPHAN POLISTIREX,SUS ER 12H,89 mls
DEXTROMETHORPHAN POLISTIREX,SUS ER 12H,148 mls
DEXTROMETHORPHAN POLISTIREX,SUS ER 12H,200 mls
DEXTROMETHORPHAN POLISTIREX,SUS ER 12H,140 mls
DEXTROMETHORPHAN POLISTIREX,SUS ER 12H,50 mls
DEXTROMETHORPHAN-GUAIFENESN-PE,Tablet,30 tablets
DEXTROMETHORPHAN-GUAIFENESN-PE,Tablet,20 tablets
DEXTROMETHORPHAN-GUAIFENESN-PE,Tablet,42 tablets
DEXTROMETHORPHAN-GUAIFENESN-PE,Tablet,14 tablets
DEXTROMETHORPHAN-GUAIFENESN-PE,Tablet,28 tablets
DEXTROSE IN WATER,IV SOLN,25 mls
DEXTROSE IN WATER,IV SOLN,50 mls
DEXTROSE IN WATER,IV SOLN,100 mls
DEXTROSE IN WATER,IV SOLN,150 mls
DEXTROSE IN WATER,IV SOLN,250 mls
DEXTROSE IN WATER,VIAL,10 mls
DEXTROSE IN WATER,VIAL,40 mls
DEXTROSE IN WATER,VIAL,25 mls
DEXTROSE IN WATER,Syringe,50 mls
DEXTROSE IN WATER,Syringe,25 mls
DEXTROSE IN WATER,PGGYBK PRT,50 mls
DEXTROSE IN WATER,PGGYBK PRT,100 mls
DEXTROSE IN WATER,PGGYBK PRT,250 mls
DEXTROSE IN WATER,PGGYBK PRT,25 mls
DEXTROSE IN WATER,PGY VL PRT,50 mls
DEXTROSE IN WATER,PGY VL PRT,100 mls
DEXTROSE IN WATER,PGY VL PRT,25 mls
DEXTROSE IN WATER,DEHP FR BG,250 mls
DEXTROSE IN WATER,DEHP FR BG,500 mls
DEXTROSE IN WATER,DEHP FR BG,1000 mls
DEXTROSE IN WATER,DEHP FR BG,25 mls
DEXYCU,VIAL,0.5 ml
DHIVY,Tablet,90 tablets
DHIVY,Tablet,270 tablets
DHIVY,Tablet,180 tablets
DHIVY,Tablet,540 tablets
DHIVY,Tablet,360 tablets
DHIVY,TAB RAPDIS,100 units
DHIVY,TAB RAPDIS,30 units
DHIVY,TAB RAPDIS,60 units
DHIVY,TAB RAPDIS,90 units
DHIVY,TAB RAPDIS,180 units
DHS SAL,Shampoo,133 mls
DHS SAL,Shampoo,250 mls
DHS SAL,Shampoo,120 mls
DHS SAL,Shampoo,118 mls
DHS SAL,Shampoo,135 mls
DHS TAR,Shampoo,240 mls
DHS TAR,Shampoo,251 mls
DHS TAR,Shampoo,480 mls
DHS TAR,Shampoo,132 mls
DHS TAR,Shampoo,120 mls
DHS TAR GEL,Shampoo,240 mls
DHS TAR GEL,Shampoo,251 mls
DHS TAR GEL,Shampoo,480 mls
DHS TAR GEL,Shampoo,132 mls
DHS TAR GEL,Shampoo,120 mls
DI-DAK-SOL,Solution,473 mls
DIABETIC TUSSIN DM,Liquid,240 mls
DIABETIC TUSSIN DM,Liquid,237 mls
DIABETIC TUSSIN DM,Liquid,118 mls
DIABETIC TUSSIN DM,Liquid,236 mls
DIABETIC TUSSIN DM,Liquid,200 mls
DIABETIC TUSSIN EX,Liquid,120 mls
DIABETIC TUSSIN EX,Liquid,473 mls
DIABETIC TUSSIN EX,Liquid,240 mls
DIABETIC TUSSIN EX,Liquid,118 mls
DIABETIC TUSSIN EX,Liquid,237 mls
DIACOMIT,Capsule,60 capsules
DIACOMIT,POWD PACK,60 units
DIALYVITE VITAMIN D,Capsule,90 capsules
DIALYVITE VITAMIN D,Capsule,30 capsules
DIALYVITE VITAMIN D,Capsule,100 capsules
DIALYVITE VITAMIN D,Capsule,12 capsules
DIALYVITE VITAMIN D,Capsule,60 capsules
DIAMODE,Tablet,30 tablets
DIAMODE,Tablet,60 tablets
DIAMODE,Tablet,24 tablets
DIAMODE,Tablet,12 tablets
DIAMODE,Tablet,20 tablets
DIAPER RASH OINTMENT,Ointment,57 grams
DIAPER RASH OINTMENT,Ointment,113 grams
DIAPER RASH OINTMENT,Ointment,168 grams
DIAPER RASH OINTMENT,Ointment,56 grams
DIAPER RASH OINTMENT,Ointment,114 grams
DIAPER RASH OINTMENT,Cream (g),113 grams
DIAPER RASH OINTMENT,Cream (g),45 grams
DIAPER RASH OINTMENT,Cream (g),60 grams
DIAPER RASH OINTMENT,Cream (g),57 grams
DIAPER RASH OINTMENT,PASTE (G),500 grams
DIAPER RASH OINTMENT,PASTE (G),454 grams
DIAPER RASH OINTMENT,PASTE (G),30 grams
DIAPER RASH OINTMENT,PASTE (G),170 grams
DIAPER RASH OINTMENT,PASTE (G),57 grams
DIAPER RASH PASTE,PASTE (G),113 grams
DIAPER RASH PASTE,PASTE (G),57 grams
DIAPER RASH PASTE,PASTE (G),28 grams
DIAPER RASH PASTE,PASTE (G),454 grams
DIAPER RASH PASTE,PASTE (G),84 grams
DIARRHEA RELIEF,Oral Suspension,473 mls
DIARRHEA RELIEF,Oral Suspension,237 mls
DIARRHEA RELIEF,Oral Suspension,118 mls
DIARRHEA RELIEF,Oral Suspension,1680 mls
DIARRHEA RELIEF,Oral Suspension,236 mls
DIASTAT,Kit,1 Kit
DIASTAT,Kit,2 Kits
DIASTAT,Kit,10 Kits
DIASTAT,Kit,3 Kits
DIASTAT ACUDIAL,Kit,1 Kit
DIASTAT ACUDIAL,Kit,2 Kits
DIASTAT ACUDIAL,Kit,4 Kits
DIASTAT ACUDIAL,Kit,3 Kits
DIASTAT ACUDIAL,Kit,6 Kits
DIAZEPAM,Tablet,2 tablets
DIAZEPAM,Tablet,30 tablets
DIAZEPAM,Tablet,1 tablet
DIAZEPAM,Tablet,60 tablets
DIAZEPAM,Tablet,10 tablets
DIAZEPAM,Kit,1 Kit
DIAZEPAM,Kit,2 Kits
DIAZEPAM,Kit,4 Kits
DIAZEPAM,Kit,3 Kits
DIAZEPAM,Kit,6 Kits
DIAZEPAM,Solution,60 mls
DIAZEPAM,Solution,10 mls
DIAZEPAM,Solution,20 mls
DIAZEPAM,Solution,70 mls
DIAZEPAM,Solution,90 mls
DIAZEPAM,Solution,2 mls
DIAZEPAM,ORAL CONC,30 mls
DIAZEPAM,ORAL CONC,10 mls
DIAZEPAM,ORAL CONC,60 mls
DIAZEPAM,ORAL CONC,1 ml
DIAZEPAM,ORAL CONC,20 mls
DIAZEPAM,ORAL CONC,2 mls
DIAZEPAM,CARTRIDGE,6 mls
DIAZEPAM,CARTRIDGE,10 mls
DIAZEPAM,CARTRIDGE,4 mls
DIAZEPAM,CARTRIDGE,2 mls
DIAZEPAM,VIAL,5 mls
DIAZEPAM,VIAL,10 mls
DIAZEPAM,VIAL,2 mls
DIAZEPAM,Syringe,2 mls
DIAZOXIDE,Oral Suspension,30 mls
DIAZOXIDE,Oral Suspension,120 mls
DIAZOXIDE,Oral Suspension,90 mls
DIAZOXIDE,Oral Suspension,60 mls
DIAZOXIDE,Oral Suspension,180 mls
DIBENZYLINE,Capsule,100 capsules
DIBUCAINE,Ointment,28 grams
DIBUCAINE,Ointment,56 grams
DIBUCAINE,Ointment,30 grams
DIBUCAINE,Ointment,60 grams
DIBUCAINE,Ointment,84 grams
DICLEGIS,TABLET DR,60 units
DICLEGIS,TABLET DR,30 units
DICLEGIS,TABLET DR,120 units
DICLEGIS,TABLET DR,90 units
DICLEGIS,TABLET DR,20 units
DICLOFENAC,Capsule,90 capsules
DICLOFENAC,Capsule,60 capsules
DICLOFENAC,Capsule,21 capsules
DICLOFENAC,Capsule,30 capsules
DICLOFENAC,Capsule,42 capsules
DICLOFENAC EPOLAMINE,PATCH TD12,30 units
DICLOFENAC EPOLAMINE,PATCH TD12,60 units
DICLOFENAC EPOLAMINE,PATCH TD12,10 units
DICLOFENAC EPOLAMINE,PATCH TD12,5 units
DICLOFENAC EPOLAMINE,PATCH TD12,15 units
DICLOFENAC POTASSIUM,Tablet,60 tablets
DICLOFENAC POTASSIUM,Tablet,30 tablets
DICLOFENAC POTASSIUM,Tablet,90 tablets
DICLOFENAC POTASSIUM,Tablet,20 tablets
DICLOFENAC POTASSIUM,Tablet,21 tablets
DICLOFENAC POTASSIUM,Capsule,30 capsules
DICLOFENAC POTASSIUM,Capsule,60 capsules
DICLOFENAC POTASSIUM,Capsule,120 capsules
DICLOFENAC POTASSIUM,Capsule,40 capsules
DICLOFENAC POTASSIUM,Capsule,12 capsules
DICLOFENAC POTASSIUM,POWD PACK,9 units
DICLOFENAC POTASSIUM,POWD PACK,18 units
DICLOFENAC POTASSIUM,POWD PACK,27 units
DICLOFENAC POTASSIUM,POWD PACK,3 units
DICLOFENAC POTASSIUM,POWD PACK,30 units
DICLOFENAC POTASSIUM,POWD PACK,60 units
DICLOFENAC SODIUM,TABLET DR,60 units
DICLOFENAC SODIUM,TABLET DR,180 units
DICLOFENAC SODIUM,TABLET DR,30 units
DICLOFENAC SODIUM,TABLET DR,20 units
DICLOFENAC SODIUM,TABLET DR,14 units
DICLOFENAC SODIUM,Gel,100 grams
DICLOFENAC SODIUM,Gel,200 grams
DICLOFENAC SODIUM,Gel,300 grams
DICLOFENAC SODIUM,Gel,400 grams
DICLOFENAC SODIUM,Gel,500 grams
DICLOFENAC SODIUM,Gel,60 grams
DICLOFENAC SODIUM,Drops,5 mls
DICLOFENAC SODIUM,Drops,10 mls
DICLOFENAC SODIUM,Drops,2.5 mls
DICLOFENAC SODIUM,Drops,3 mls
DICLOFENAC SODIUM,Drops,15 mls
DICLOFENAC SODIUM,Drops,60 mls
DICLOFENAC SODIUM,SOL MD PMP,112 grams
DICLOFENAC SODIUM,SOL MD PMP,224 grams
DICLOFENAC SODIUM,SOL MD PMP,60 grams
DICLOFENAC SODIUM,SOL MD PMP,100 grams
DICLOFENAC SODIUM,SOL MD PMP,122 grams
DICLOFENAC SODIUM ER,Tablet ER 24H,30 tablets
DICLOFENAC SODIUM ER,Tablet ER 24H,90 tablets
DICLOFENAC SODIUM ER,Tablet ER 24H,14 tablets
DICLOFENAC SODIUM ER,Tablet ER 24H,15 tablets
DICLOFENAC SODIUM ER,Tablet ER 24H,60 tablets
DICLOFENAC SODIUM-MISOPROSTOL,TAB IR DR,60 units
DICLOFENAC SODIUM-MISOPROSTOL,TAB IR DR,30 units
DICLOFENAC SODIUM-MISOPROSTOL,TAB IR DR,180 units
DICLOFENAC SODIUM-MISOPROSTOL,TAB IR DR,90 units
DICLOFENAC SODIUM-MISOPROSTOL,TAB IR DR,28 units
DICLOPREP-100,Kit,2 Kits
DICLOPREP-100,Kit,1 Kit
DICLOPREP-100,Kit,200 Kits
DICLOVIX,KIT PAT-DP,1 unit
DICLOXACILLIN SODIUM,Capsule,40 capsules
DICLOXACILLIN SODIUM,Capsule,28 capsules
DICLOXACILLIN SODIUM,Capsule,56 capsules
DICLOXACILLIN SODIUM,Capsule,20 capsules
DICLOXACILLIN SODIUM,Capsule,60 capsules
DICYCLOMINE HCL,Tablet,30 tablets
DICYCLOMINE HCL,Tablet,90 tablets
DICYCLOMINE HCL,Tablet,20 tablets
DICYCLOMINE HCL,Tablet,120 tablets
DICYCLOMINE HCL,Tablet,60 tablets
DICYCLOMINE HCL,Capsule,90 capsules
DICYCLOMINE HCL,Capsule,270 capsules
DICYCLOMINE HCL,Capsule,30 capsules
DICYCLOMINE HCL,Capsule,120 capsules
DICYCLOMINE HCL,Capsule,60 capsules
DICYCLOMINE HCL,Solution,200 mls
DICYCLOMINE HCL,Solution,100 mls
DICYCLOMINE HCL,Solution,60 mls
DICYCLOMINE HCL,Solution,300 mls
DICYCLOMINE HCL,Solution,120 mls
DICYCLOMINE HCL,Solution,30 mls
DICYCLOMINE HCL,AMPUL,56 mls
DICYCLOMINE HCL,AMPUL,90 mls
DICYCLOMINE HCL,AMPUL,100 mls
DICYCLOMINE HCL,AMPUL,120 mls
DICYCLOMINE HCL,AMPUL,30 mls
DICYCLOMINE HCL,VIAL,10 mls
DICYCLOMINE HCL,VIAL,30 mls
DIDANOSINE,CAPSULE DR,30 units
DIETHYLPROPION HCL,Tablet,30 tablets
DIETHYLPROPION HCL,Tablet,90 tablets
DIETHYLPROPION HCL,Tablet,60 tablets
DIETHYLPROPION HCL,Tablet,56 tablets
DIETHYLPROPION HCL,Tablet,28 tablets
DIETHYLPROPION HCL ER,Tablet,30 tablets
DIETHYLPROPION HCL ER,Tablet,90 tablets
DIETHYLPROPION HCL ER,Tablet,28 tablets
DIETHYLPROPION HCL ER,Tablet,60 tablets
DIETHYLPROPION HCL ER,Tablet,15 tablets
DIFFERIN,Gel,45 grams
DIFFERIN,Gel,15 grams
DIFFERIN,Gel,30 grams
DIFFERIN,Gel,90 grams
DIFFERIN,Gel,60 grams
DIFFERIN,Cream (g),45 grams
DIFFERIN,Cream (g),90 grams
DIFFERIN,Cream (g),15 grams
DIFFERIN,Cream (g),60 grams
DIFFERIN,GEL W/PUMP,45 grams
DIFFERIN,GEL W/PUMP,30 grams
DIFFERIN,GEL W/PUMP,90 grams
DIFFERIN,Lotion,59 mls
DIFFERIN,Lotion,118 mls
DIFFERIN,Lotion,177 mls
DIFFERIN,Lotion,45 mls
DIFFERIN,Solution,60 mls
DIFFERIN,Solution,120 mls
DIFFERIN,Solution,45 mls
DIFFERIN,MED. SWAB,14 units
DIFFERIN,MED. SWAB,45 units
DIFICID,Tablet,20 tablets
DIFICID,Tablet,10 tablets
DIFICID,Tablet,18 tablets
DIFICID,Tablet,16 tablets
DIFICID,Tablet,6 tablets
DIFICID,Oral Suspension,60 mls
DIFICID,Oral Suspension,20 mls
DIFLORASONE DIACETATE,Ointment,15 grams
DIFLORASONE DIACETATE,Ointment,45 grams
DIFLORASONE DIACETATE,Ointment,120 grams
DIFLORASONE DIACETATE,Ointment,30 grams
DIFLORASONE DIACETATE,Ointment,60 grams
DIFLORASONE DIACETATE,Cream (g),30 grams
DIFLORASONE DIACETATE,Cream (g),120 grams
DIFLORASONE DIACETATE,Cream (g),15 grams
DIFLUCAN,Tablet,1 tablet
DIFLUCAN,Tablet,3 tablets
DIFLUCAN,Tablet,2 tablets
DIFLUCAN,Tablet,4 tablets
DIFLUCAN,Tablet,5 tablets
DIFLUCAN,Oral Suspension,35 mls
DIFLUCAN,Oral Suspension,70 mls
DIFLUCAN,Oral Suspension,105 mls
DIFLUCAN,Oral Suspension,10 mls
DIFLUCAN,Oral Suspension,50 mls
DIFLUCAN,Oral Suspension,1 ml
DIFLUNISAL,Tablet,60 tablets
DIFLUNISAL,Tablet,20 tablets
DIFLUNISAL,Tablet,10 tablets
DIFLUNISAL,Tablet,90 tablets
DIFLUNISAL,Tablet,30 tablets
DIFLUPREDNATE,Drops,5 mls
DIFLUPREDNATE,Drops,10 mls
DIFLUPREDNATE,Drops,15 mls
DIFLUPREDNATE,Drops,20 mls
DIFLUPREDNATE,Drops,25 mls
DIGESTIVE RELIEF,Tablet,112 tablets
DIGESTIVE RELIEF,Tablet,80 tablets
DIGESTIVE RELIEF,Tablet,120 tablets
DIGESTIVE RELIEF,Tablet,56 tablets
DIGESTIVE RELIEF,Tablet,32 tablets
DIGIFAB,VIAL,1 ml
DIGITEK,Tablet,90 tablets
DIGITEK,Tablet,30 tablets
DIGITEK,Tablet,45 tablets
DIGITEK,Tablet,60 tablets
DIGITEK,Tablet,180 tablets
DIGOXIN,Tablet,90 tablets
DIGOXIN,Tablet,30 tablets
DIGOXIN,Tablet,45 tablets
DIGOXIN,Tablet,60 tablets
DIGOXIN,Tablet,15 tablets
DIGOXIN,Solution,60 mls
DIGOXIN,Solution,18 mls
DIGOXIN,Solution,90 mls
DIGOXIN,AMPUL,2 mls
DIGOXIN,AMPUL,90 mls
DIGOXIN,Syringe,1 ml
DIGOXIN,Syringe,90 mls
DIHYDROERGOTAMINE MESYLATE,SPRAY/PUMP,8 mls
DIHYDROERGOTAMINE MESYLATE,SPRAY/PUMP,2 mls
DIHYDROERGOTAMINE MESYLATE,SPRAY/PUMP,4 mls
DIHYDROERGOTAMINE MESYLATE,AMPUL,10 mls
DIHYDROERGOTAMINE MESYLATE,AMPUL,1 ml
DIHYDROERGOTAMINE MESYLATE,AMPUL,6 mls
DIHYDROERGOTAMINE MESYLATE,AMPUL,8 mls
DILANTIN,Capsule,90 capsules
DILANTIN,Capsule,180 capsules
DILANTIN,Capsule,270 capsules
DILANTIN,Capsule,360 capsules
DILANTIN,Capsule,120 capsules
DILANTIN-125,Chewable Tablet,15 chewable tablets
DILANTIN-125,Chewable Tablet,90 chewable tablets
DILANTIN-125,Chewable Tablet,30 chewable tablets
DILANTIN-125,Chewable Tablet,10 chewable tablets
DILANTIN-125,Chewable Tablet,180 chewable tablets
DILANTIN-125,Chewable Tablet,948 chewable tablets
DILANTIN-125,Oral Suspension,948 mls
DILANTIN-125,Oral Suspension,984 mls
DILANTIN-125,Oral Suspension,75 mls
DILANTIN-125,Oral Suspension,474 mls
DILANTIN-125,Oral Suspension,711 mls
DILAUDID,Tablet,30 tablets
DILAUDID,Tablet,40 tablets
DILAUDID,Tablet,60 tablets
DILAUDID,Tablet,20 tablets
DILAUDID,Tablet,90 tablets
DILAUDID,Liquid,56 mls
DILAUDID,Liquid,10 mls
DILAUDID,Liquid,30 mls
DILAUDID,Liquid,48 mls
DILAUDID,Liquid,100 mls
DILAUDID,SUPP.RECT,10 units
DILAUDID,SUPP.RECT,30 units
DILAUDID,SUPP.RECT,6 units
DILAUDID,SUPP.RECT,12 units
DILAUDID,SUPP.RECT,120 units
DILAUDID,VIAL,40 mls
DILAUDID,VIAL,20 mls
DILAUDID,VIAL,30 mls
DILAUDID,Syringe,140 mls
DILAUDID,Syringe,30 mls
DILAUDID,CARTRIDGE,50 mls
DILAUDID,CARTRIDGE,30 mls
DILAUDID,AMPUL,1 ml
DILAUDID,AMPUL,30 mls
DILT-XR,CAP ER DEG,90 units
DILT-XR,CAP ER DEG,30 units
DILT-XR,CAP ER DEG,180 units
DILT-XR,CAP ER DEG,60 units
DILT-XR,CAP ER DEG,15 units
DILTIAZEM 12HR ER,Capsule ER 12H,60 capsules
DILTIAZEM 12HR ER,Capsule ER 12H,90 capsules
DILTIAZEM 12HR ER,Capsule ER 12H,30 capsules
DILTIAZEM 12HR ER,Capsule ER 12H,180 capsules
DILTIAZEM 12HR ER,Capsule ER 12H,7 capsules
DILTIAZEM 24HR ER,CAP SA 24H,30 units
DILTIAZEM 24HR ER,CAP SA 24H,90 units
DILTIAZEM 24HR ER,CAP SA 24H,60 units
DILTIAZEM 24HR ER,CAP SA 24H,7 units
DILTIAZEM 24HR ER,CAP SA 24H,180 units
DILTIAZEM 24HR ER (CD),Capsule ER 24H,90 capsules
DILTIAZEM 24HR ER (CD),Capsule ER 24H,30 capsules
DILTIAZEM 24HR ER (CD),Capsule ER 24H,60 capsules
DILTIAZEM 24HR ER (CD),Capsule ER 24H,180 capsules
DILTIAZEM 24HR ER (CD),Capsule ER 24H,10 capsules
DILTIAZEM 24HR ER (LA),Tablet ER 24H,30 tablets
DILTIAZEM 24HR ER (LA),Tablet ER 24H,90 tablets
DILTIAZEM 24HR ER (LA),Tablet ER 24H,60 tablets
DILTIAZEM 24HR ER (LA),Tablet ER 24H,7 tablets
DILTIAZEM 24HR ER (LA),Tablet ER 24H,10 tablets
DILTIAZEM 24HR ER (XR),CAP ER DEG,90 units
DILTIAZEM 24HR ER (XR),CAP ER DEG,30 units
DILTIAZEM 24HR ER (XR),CAP ER DEG,180 units
DILTIAZEM 24HR ER (XR),CAP ER DEG,60 units
DILTIAZEM 24HR ER (XR),CAP ER DEG,5 units
DILTIAZEM HCL,Tablet,90 tablets
DILTIAZEM HCL,Tablet,180 tablets
DILTIAZEM HCL,Tablet,60 tablets
DILTIAZEM HCL,Tablet,30 tablets
DILTIAZEM HCL,Tablet,270 tablets
DILTIAZEM HCL,VIAL,5 mls
DILTIAZEM HCL,VIAL,10 mls
DILTIAZEM HCL,VIAL,25 mls
DILTIAZEM HCL,VIAL,90 mls
DILTIAZEM HCL,VIAL PORT,1 unit
DILTIAZEM HCL,VIAL PORT,90 units
DIMAPHEN DM,Solution,120 mls
DIMENHYDRINATE,Tablet,24 tablets
DIMENHYDRINATE,Tablet,36 tablets
DIMENHYDRINATE,Tablet,30 tablets
DIMENHYDRINATE,Tablet,6 tablets
DIMENHYDRINATE,Tablet,1 tablet
DIMENHYDRINATE,VIAL,1 ml
DIMENHYDRINATE,VIAL,24 mls
DIMETAPP,Solution,120 mls
DIMETAPP,Solution,240 mls
DIMETAPP,Solution,118 mls
DIMETAPP,Solution,180 mls
DIMETAPP,Solution,200 mls
DIMETAPP COLD-ALLERGY,Solution,118 mls
DIMETAPP COLD-ALLERGY,Solution,120 mls
DIMETAPP COLD-ALLERGY,Solution,200 mls
DIMETAPP COLD-ALLERGY,Solution,180 mls
DIMETAPP COLD-ALLERGY,Solution,240 mls
DIMETAPP COLD-COUGH,Solution,120 mls
DIMETAPP COLD-COUGH,Solution,240 mls
DIMETAPP COLD-COUGH,Solution,118 mls
DIMETAPP COLD-COUGH,Solution,180 mls
DIMETAPP COLD-COUGH,Solution,200 mls
DIMETHYL FUMARATE,CAPSULE DR,60 units
DIMETHYL FUMARATE,CAPSULE DR,180 units
DIMETHYL FUMARATE,CAPSULE DR,20 units
DIMETHYL FUMARATE,CAPSULE DR,30 units
DIMETHYL FUMARATE,CAPSULE DR,120 units
DIOTAME,Chewable Tablet,112 chewable tablets
DIOTAME,Chewable Tablet,56 chewable tablets
DIOTAME,Chewable Tablet,60 chewable tablets
DIOTAME,Chewable Tablet,120 chewable tablets
DIOTAME,Chewable Tablet,30 chewable tablets
DIOVAN,Tablet,90 tablets
DIOVAN,Tablet,30 tablets
DIOVAN,Tablet,60 tablets
DIOVAN,Tablet,180 tablets
DIOVAN,Tablet,15 tablets
DIOVAN,Solution,120 mls
DIOVAN,Solution,90 mls
DIOVAN HCT,Tablet,90 tablets
DIOVAN HCT,Tablet,30 tablets
DIOVAN HCT,Tablet,180 tablets
DIOVAN HCT,Tablet,60 tablets
DIOVAN HCT,Tablet,45 tablets
DIPENTUM,Capsule,100 capsules
DIPHEDRYL,Liquid,118 mls
DIPHEDRYL,Liquid,120 mls
DIPHEDRYL,Liquid,60 mls
DIPHEDRYL,Liquid,236 mls
DIPHEDRYL,Liquid,150 mls
DIPHEDRYL ALLERGY,Liquid,118 mls
DIPHEDRYL ALLERGY,Liquid,120 mls
DIPHEDRYL ALLERGY,Liquid,60 mls
DIPHEDRYL ALLERGY,Liquid,236 mls
DIPHEDRYL ALLERGY,Liquid,150 mls
DIPHEN,Liquid,118 mls
DIPHEN,Liquid,120 mls
DIPHEN,Liquid,60 mls
DIPHEN,Liquid,236 mls
DIPHEN,Liquid,150 mls
DIPHEN,Tablet,30 tablets
DIPHEN,Tablet,2 tablets
DIPHEN,Tablet,20 tablets
DIPHEN,Tablet,60 tablets
DIPHEN,Tablet,24 tablets
DIPHEN,Tablet,120 tablets
DIPHEN,ELIXIR,120 mls
DIPHEN,ELIXIR,118 mls
DIPHEN,ELIXIR,100 mls
DIPHEN,ELIXIR,200 mls
DIPHEN,ELIXIR,15 mls
DIPHEN,VIAL,1 ml
DIPHEN,VIAL,2 mls
DIPHEN,VIAL,150 mls
DIPHEN,VIAL,50 mls
DIPHEN,VIAL,25 mls
DIPHEN,VIAL,120 mls
DIPHEN,Capsule,30 capsules
DIPHEN,Capsule,2 capsules
DIPHEN,Capsule,60 capsules
DIPHEN,Capsule,20 capsules
DIPHEN,Capsule,90 capsules
DIPHEN,Capsule,120 capsules
DIPHEN,Syringe,25 mls
DIPHEN,Syringe,1 ml
DIPHEN,Syringe,120 mls
DIPHEN,Chewable Tablet,30 chewable tablets
DIPHEN,Chewable Tablet,20 chewable tablets
DIPHEN,Chewable Tablet,10 chewable tablets
DIPHEN,Chewable Tablet,28 chewable tablets
DIPHEN,Chewable Tablet,40 chewable tablets
DIPHEN,Chewable Tablet,120 chewable tablets
DIPHEN,Drops,30 mls
DIPHEN,Drops,60 mls
DIPHEN,Drops,40 mls
DIPHEN,Drops,236 mls
DIPHEN,Drops,240 mls
DIPHEN,Drops,120 mls
DIPHENHIST,Capsule,30 capsules
DIPHENHIST,Capsule,2 capsules
DIPHENHIST,Capsule,60 capsules
DIPHENHIST,Capsule,20 capsules
DIPHENHIST,Capsule,90 capsules
DIPHENHYDRAMINE HCL,Liquid,118 mls
DIPHENHYDRAMINE HCL,Liquid,120 mls
DIPHENHYDRAMINE HCL,Liquid,60 mls
DIPHENHYDRAMINE HCL,Liquid,236 mls
DIPHENHYDRAMINE HCL,Liquid,150 mls
DIPHENHYDRAMINE HCL,Tablet,30 tablets
DIPHENHYDRAMINE HCL,Tablet,2 tablets
DIPHENHYDRAMINE HCL,Tablet,20 tablets
DIPHENHYDRAMINE HCL,Tablet,60 tablets
DIPHENHYDRAMINE HCL,Tablet,24 tablets
DIPHENHYDRAMINE HCL,Tablet,118 tablets
DIPHENHYDRAMINE HCL,ELIXIR,120 mls
